"y","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
-1.86314555205815,2.8019266666009,3.94458868280899,2.32395815551104,3.83435695119205,2.94995473738708,5.80971025722613,0.739526876308504,1.84128601754767,0.666491685985385,2.57773210248884,4.11472784457657,0.871023086270605,0.484239884363448,2.43768392505726,5.63645098085325,2.17270979095242,2.31400687764037,0.708313792844005,2.35282042032308,4.62735033509806,3.9055118295012,4.2380560386966,3.96768894047887,2.98137557862552,5.57836723754648,4.8480578159934,1.87542555744796,1.44814761423515,3.2625323091776,4.87549254925159,4.77124754801171,3.29322485274238,4.18637861407872,5.60064523285155,1.11901317157307,6.24581300359313,3.37130960764013,5.62331894895998,3.46469305656704,2.52776279418658,3.13016094651045,3.24730092693511,2.5513574245405,0.227609848772377,3.80189704605528,3.85217096316001,6.00231159422204,5.58773844499203,1.51433589444269,6.2649341153099
-2.66894726974974,2.47966103540096,0.431005116155959,2.77854233949839,3.19125858779245,3.48523808496708,1.41997296773374,2.41844433160525,5.93243892118475,4.49346698076467,1.36893422389091,5.52947911055405,5.74473253148875,4.05405943808821,2.94413236000455,3.62265348384145,3.58821607187644,3.79681470041233,2.31609960389654,2.55499487086617,3.68384913917184,3.23772016817805,2.37145383757684,2.85714194208161,0.213548047590487,5.89158248655025,4.47113271724152,0.227232904522565,0.537260811983619,2.03940676159189,2.91799053033813,6.0664170828501,1.90849955024395,3.30212295686985,4.29784395282892,0.772974139967004,5.8364559575319,1.53495275650918,3.53972086273632,5.68172712653502,5.12923796493809,5.60936844512264,0.300452573204234,3.69877501145433,6.0316321415291,2.46783146726911,1.14924479207569,5.89438966249754,4.09227858984072,0.702536473338315,0.800926667227677
9.32791622961046,3.03935815822127,2.16939501022707,5.99501836389258,2.41997636817501,4.91985877890599,3.6784292251821,4.87785549549493,4.33642117279926,3.39634848777571,3.92538733003557,6.13157702234884,5.99803151724251,5.39890169653206,1.43640643268781,5.22393785727158,6.06043197484918,0.913032218428151,2.24802799367502,3.44902369566955,5.58627380359527,0.396684897095363,0.690438521181477,1.47560114891649,4.05518904930105,4.65942685621963,0.722303485330851,4.10903364076155,3.49814261408109,2.52110001425505,5.73195515336252,4.68728634335338,1.79753121011574,2.10589592454955,3.95529387843764,4.39727599016096,5.24910567315499,3.66806241859728,5.82635785535113,6.07590494045745,4.35010049551225,0.37030608932928,2.06995508630366,3.92106745875845,1.58729535534852,3.31332804477245,0.0338810993294969,3.6739659469715,3.13532176746793,4.93779625677109,0.187411121625466
6.23220950240133,5.77346791448994,4.71813573221711,5.35794669632905,1.94462970618139,5.97838350193238,4.41481102803995,3.40572701858916,6.13810788510549,5.9352395154636,0.676742278357988,3.76269264238308,5.83343662774184,0.0571154290525903,1.06751880335737,3.22360343003353,2.02347022065099,3.79842819518658,4.37163486907677,3.68672028121215,3.83281879962472,3.88446096352813,5.87210883205723,0.68775305416671,2.31388045225996,3.00026914513841,2.37180144739333,4.41039392537561,1.94533672863743,0.991718460871703,2.87242131242586,4.51880773697174,4.30330806449967,3.22773198234716,2.77838025110104,0.569291821723744,2.21581574447698,1.80752892832083,2.05345480110341,4.28829583470004,1.59036926368628,3.43972706047309,0.836033308623063,4.27700530067827,0.603516169910934,2.10175164879241,4.63305095088302,5.2743482324489,5.43789234154036,0.140933032209341,5.40919735994776
0.743388296751335,5.30226346407606,2.1751765487885,4.6798977585606,3.93455059391658,4.87608810320166,5.40504207719499,5.37446366611,2.366399919358,6.12958563681678,2.63504356110114,1.5316109878711,1.24072496848938,1.76477184564814,0.0868985715371643,6.18288501772708,2.75669929607081,5.79957328238615,4.33930328233641,4.68077428640864,4.8272169431331,5.82649333326861,2.89975219605544,5.21788372148109,1.85687791546994,5.93643725769723,2.57203415945522,6.20879432241647,5.62232566854587,1.69503267412601,0.563940404484308,2.26771081765793,0.623852613988315,5.94552878153854,3.30600286284922,5.65148910430288,0.754689973923811,4.55057645135193,2.61287330971261,2.80643903595349,2.58676486968842,4.34551660116893,1.79412507600801,1.44280788278533,1.17714820917645,4.39224468719271,0.8354453047932,4.38872424798085,2.52023961507883,0.32478837783675,0.159219157099841
-1.87802836983184,3.25060350984952,5.66034008783902,0.986481838813946,1.19029191954474,6.18488749217818,2.4369452947932,1.69625288531842,0.553483625511777,1.51073735296042,3.26250887176705,3.76443755694006,5.21331389748387,3.51372314951865,3.67514127876307,3.42712334681497,1.42321839882755,2.450774161381,0.106039864208835,1.96761192976897,3.96625171416691,5.7547950042997,3.83827013270605,0.756116455102478,4.08833921185267,5.81216147448345,4.22883098554468,2.3575380546372,5.28714388827362,5.45280442874579,3.18263068902298,6.22938848584604,5.90017441216415,1.92664126171334,1.44394544788377,2.43958671919627,0.929267008866624,3.98490428394417,5.83828033341019,0.929293808062918,0.647097776619786,4.26739015018009,4.28190213514251,5.28959490072241,5.05427902417447,0.0612162795494739,5.93229893016499,2.65926721258202,2.11899857665904,3.28505104667055,4.4059599947646
3.43766823469755,2.74653740481011,0.773389433151346,5.98934019804847,5.69525406877503,0.850403560230295,0.124992004498693,5.34972339388693,5.76612434222353,1.2837555041982,1.04010541992562,0.11581145624058,1.52870300809064,4.48284629206179,2.70558458142921,4.18762171847615,3.66933688503249,1.75764071103062,1.36330016941564,1.37146890062466,5.13115599390598,1.67014828984295,3.75482863262122,0.756183548914347,2.9704621541633,0.453888301652486,0.0961527001859106,0.243796490188107,1.16758030361763,6.20848276475313,4.5786001042267,4.19801693931882,1.97056457097547,2.27473668946798,4.83947842758743,2.43225024061963,5.45511458851607,5.51565010498903,4.32384529993511,1.5301482365645,0.68674468082677,0.881200578089705,1.44105067825356,0.927432513983977,2.64988039141182,0.101152064726654,1.87565291686125,0.218258914445572,4.72932617192099,4.31871675533921,6.07606898770211
8.82300478846079,2.15637798710152,3.70630421924749,2.62087567934056,3.22654290644024,2.69058595676771,1.21651628851211,3.10845721091989,3.27890044313608,3.80031927135178,6.27595386465812,4.57701145419019,6.26387912462245,0.175619817578895,1.27767957531708,5.61028468973362,0.968983681099727,4.30885107426828,4.81315662681306,4.19040675608415,2.10452479287642,0.382065175530992,3.62338080867459,5.22241289683657,6.2310628555674,0.349121967611294,4.80570746404553,2.27883994353927,0.607634999671012,1.36747066797936,0.373573260848659,0.302798104870757,4.89549665637723,0.805135944823842,0.813114761470724,3.74084987690994,0.899048828192392,1.64801599825274,5.68931262010128,1.09968435621032,0.603215480266003,1.27643930312905,6.08294664104112,5.74389612855778,3.26499380928611,2.99333058905684,3.60429871590883,4.45913972067936,6.16102631376146,0.649893367718805,6.1909871144805
1.75424291835209,0.0974959354741949,0.200717035961636,3.69540323690353,4.29547453902475,3.67120306086906,4.0883891646534,2.3122362479094,3.78242328769508,0.110606191831853,3.10691753206608,4.32271254783715,0.443765079705372,0.0689202343701151,5.34712605890893,3.56829554126067,2.22840859011669,1.9088970587332,5.83663593888028,4.53894244903475,5.4250979847869,4.95057922324438,1.64993184893561,5.71188264165041,0.604125678636562,2.60581142085945,3.90742077082198,1.9982785357962,0.520236189148314,5.69832914452143,3.18768044816572,2.80484266609827,4.37800657658682,3.99363864072519,0.489551069892787,0.767453811280299,2.4089156600464,5.14277923499777,0.555254487846729,3.05664757800643,0.627423847178798,3.19295574099998,5.73829597428317,5.29659536457125,2.88349020704404,5.12678953746554,0.76862698819354,6.09740124011604,2.73824398031569,4.01109913853929,6.03316951921276
1.33302156601145,0.74136033544515,3.18847709483496,5.4808164821431,0.933319827374211,4.84964388836825,4.68081312834657,3.77000612535043,2.13566159686643,5.36808535059898,1.04223827987637,4.87460915592899,5.29101918898687,4.85406000941456,2.30779954214279,6.1475809233527,2.20421317149181,1.40116958426878,2.41445541335936,6.06218793004891,0.492017162101141,4.62472411187675,0.889194386721064,3.6043150259825,4.46072420725102,0.0159350750969825,2.68246301196874,1.87683827549334,2.82357549741303,0.0499042976857383,2.01671663300553,4.30643608032552,0.916971963608638,3.21908028628929,3.75011280501093,0.191781217806085,4.67475352709414,1.78320435889916,0.852717574789718,1.81310342154942,5.3374148239513,2.29638814768098,1.74178648263837,1.37382685685443,4.55326645780149,4.03996031786612,1.41924932213957,1.69149266984776,1.20671912759818,5.09275532912987,1.04714919346421
6.11695983194021,4.34159244776934,3.12772916997148,4.55691103731572,5.30347916948079,1.92270006678103,2.28285088455392,2.14725208761117,4.96081187877841,4.77626412817241,3.89694908032547,0.469743853985597,4.62583291746867,3.83038732737271,4.91087771562008,5.45795894160051,6.23052878513837,5.91688257509763,0.0352039137443126,6.00092584214562,0.480894909008941,6.09804911094247,3.34978510730973,3.52858922209881,5.02396800525601,1.29248568581102,5.83661485969367,1.12136357036804,1.15902922560234,1.85805291225327,1.81361339625477,5.41528164355403,5.29985534145952,1.81419309070994,6.20997139654348,5.63964538243861,3.97342917354833,2.58461464051132,3.64594557834782,0.715288847268734,3.82020463634276,1.8906185805155,0.382831879192991,2.88853015585814,4.3032814452423,2.18963176667777,2.62581552505925,0.882574894535501,4.72466517740614,5.70311853496733,6.12539645678919
1.9359396609797,1.63667982703856,3.04030756864803,0.364754312292625,5.16768441466133,1.79278918164265,2.71983922008355,3.60145863015643,5.41211735613733,1.37354521440289,0.942371979701261,4.54664673593779,1.85192871877889,0.988499868472981,6.09613098103323,0.70070904581291,2.81282662490221,2.38342755580455,4.53027697667733,4.52317295139473,5.54595705553231,3.12426456156521,4.76023807420008,3.92039609639352,4.68660777904274,1.99874752831448,2.23622911463864,2.32191150093395,4.92623569586732,2.00756236899655,2.09434151667923,4.60358126200362,3.57498348484608,4.32206192818766,5.03698413600153,2.03932429251101,4.84156395043497,2.91406439468453,4.05482487632607,1.21091467863401,2.41739886597741,1.72803127251294,1.5757587658204,4.58543787841887,2.93251115236889,0.271435268334156,2.99041986045331,5.18866306514632,2.7019390159082,0.936225245585113,0.874651346933654
-2.83080004235919,1.41403842549624,5.83154160901242,1.41611818737238,3.67178471417154,5.43471711881101,4.34796110363227,3.3138065667391,1.51483325294253,3.17109897686374,2.8974157417956,4.90821577086512,2.00839166214565,3.10334506709858,0.30543196452444,0.534846953265286,4.63610638110252,1.87981372066686,4.11749085210121,2.49598658527707,5.82815307234626,0.0913640031631725,3.94620510488231,0.56590965313999,0.352279370535513,5.56294292713062,2.63302056776106,0.591160925573986,1.18757583658041,1.4333191210946,6.04462975758341,3.7178767351178,3.67963486717335,1.75453033360806,5.44238653706164,4.71406543476431,3.77204719158046,1.80800785405287,5.1010329350911,0.208829558932209,3.20494011951173,5.90801839604042,3.55324125402918,2.5800240942795,5.97780154288002,4.12738351815903,2.05647976312808,0.149789810363987,4.88136237784494,3.19936812787306,6.27787641989455
